image_name,rotation_matrix,translation_vector,calibration_matrix,dataset,scene
01075.png,0.8710091453750842;-0.14880382837695763;0.4681885190105866;-0.02580121390270096;0.9378515008782574;0.34607637836400656;-0.49058879525944393;-0.3135155226791186;0.8130379148632163,1.901552924919324;-0.4651418473363385;-0.3985404289754028,893.6360284216191;0.0;288.0;0.0;893.6360284216191;512.0;0.0;0.0;1.0,pond,pond
01074.png,0.4285955341329093;-0.5635688925836249;0.7061840917447751;0.22927262516210994;0.8238690568987445;0.5183375738223577;-0.8739221541262133;-0.06024848875150485;0.48231751795944444,-2.5901327623785804;-3.068481236830755;4.923374922128588,901.0626540571103;0.0;288.0;0.0;901.0626540571103;512.0;0.0;0.0;1.0,pond,pond
01073.png,0.6605917724786641;0.5945154401396799;-0.4584429098252253;-0.5506751199365576;0.7987626002962327;0.2423535034837725;0.5102699505324167;0.09235637391931101;0.8550408632224085,-6.919525985858816;-1.9900816864689423;2.150772201512066,890.1604752909248;0.0;288.0;0.0;890.1604752909248;512.0;0.0;0.0;1.0,pond,pond
01072.png,-0.338586600394142;0.5305056664861821;-0.777124733784474;-0.4087643435772987;0.6609710920767464;0.6293082923803669;0.8475085990439024;0.5307362370000045;-0.006944154499807453,1.5213885263583469;-4.009597897553712;18.24082213478137,886.0831197073652;0.0;288.0;0.0;886.0831197073652;512.0;0.0;0.0;1.0,pond,pond
01071.png,0.03851041830854318;0.5354802713850244;-0.8436692637752791;-0.7015335631280344;0.6157308106137207;0.35878437628449544;0.7115951148557619;0.5780453683045914;0.3993694338516959,-6.086820644330581;-1.4772155771274014;-0.7136360154359619,883.5180398019046;0.0;288.0;0.0;883.5180398019046;512.0;0.0;0.0;1.0,pond,pond
01070.png,-0.34693158325083595;0.5140910823363449;-0.7844417349971343;-0.4209827999395468;0.6620408817672073;0.6200607655899205;0.8381002080289256;0.5453551411063658;-0.013259388022370366,3.782627893157101;-4.183902274231364;19.15863551277101,892.5150341706964;0.0;288.0;0.0;892.5150341706964;512.0;0.0;0.0;1.0,pond,pond
01069.png,-0.3082242885184563;0.544456382562849;-0.7801057847842614;-0.3922898832468585;0.6743194096819767;0.6256212761953646;0.8666639691768996;0.4988592799705416;0.005743110465174062,2.3386720248355055;-3.6849232416790367;18.39155512113039,887.6432519326427;0.0;288.0;0.0;887.6432519326427;512.0;0.0;0.0;1.0,pond,pond
01068.png,-0.6210175249389263;0.36660141909702765;-0.6927774774303621;-0.4335403714590032;0.5756869644331764;0.6932728649650903;0.6529777791272227;0.7308816036115291;-0.19857517837917205,-1.5326042892602265;-5.595808117555126;19.265854103379702,892.4851707754189;0.0;288.0;0.0;892.4851707754189;512.0;0.0;0.0;1.0,pond,pond
01067.png,0.6836993265456406;-0.3665448186607918;0.6310310030370654;0.0011460100099777992;0.8652440110551132;0.5013496663949387;-0.7297629187223029;-0.3420492614320144;0.5919868116873204,1.8675807308693904;-0.28706615164751864;-0.9824082096125966,892.4950936603287;0.0;288.0;0.0;892.4950936603287;512.0;0.0;0.0;1.0,pond,pond
01066.png,0.9806327140533264;0.08275695661599208;0.17751272140346913;-0.15683643256744753;0.87467513662063;0.4586346463114171;-0.1173107563180944;-0.47759259993151165;0.8707143589850438,1.7657378330561642;-0.6074236366301001;0.3760886212652803,890.0781567975308;0.0;288.0;0.0;890.0781567975308;512.0;0.0;0.0;1.0,pond,pond
01065.png,-0.1311371321634991;-0.6396743001381321;0.7573769486264578;0.4975681914845273;0.6183111238941702;0.6083726233909157;-0.8574549244075457;0.4566269197184054;0.23719803708658949,1.981510308155775;-7.859885529847986;9.184361997510177,885.2501199299404;0.0;288.0;0.0;885.2501199299404;512.0;0.0;0.0;1.0,pond,pond
01064.png,0.8351127842418795;-0.22984976675864222;0.4997556626160165;-0.035256193484679774;0.8842832858361859;0.4656179455430484;-0.5489477556350393;-0.4064629812316936;0.7303726490439638,1.9450081489038948;-0.38069721773095494;-0.522103169947397,893.8979881212869;0.0;288.0;0.0;893.8979881212869;512.0;0.0;0.0;1.0,pond,pond
01063.png,0.5300699177141319;0.585457581197735;-0.6134046812281685;-0.5906341240451501;0.7739670915331679;0.22831178843219443;0.6084219044774372;0.24127652567497423;0.7560478981587488,-6.237467642825957;-2.411822994284661;1.7377399403216627,888.2265919269279;0.0;288.0;0.0;888.2265919269279;512.0;0.0;0.0;1.0,pond,pond
01062.png,0.019206657013412287;0.606528908254911;-0.7948294079722235;-0.7248052419258928;0.5560365800994682;0.40679316964279993;0.6886860428403624;0.5682833844503934;0.4502949359636296,-3.302365391560851;-3.2871610928102517;3.674598252921564,891.8105176234269;0.0;288.0;0.0;891.8105176234269;512.0;0.0;0.0;1.0,pond,pond
01061.png,-0.978590393393723;-0.20056103450274904;0.046218106805730574;0.011512924840202568;0.1708651745879618;0.9852271538455735;-0.20549524208395353;0.9646659336538284;-0.16489797430121733,3.754889964704943;-0.7086089577035117;-0.8488428677480486,894.3917805270635;0.0;288.0;0.0;894.3917805270635;512.0;0.0;0.0;1.0,pond,pond
01059.png,0.27189270613270744;0.64564628557791;-0.7135931826126712;-0.4684886997086524;0.7365297767470871;0.48789571243266955;0.8405906819594954;0.20165505667930544;0.5027350629492007,11.681157059278366;-4.1023735968745125;13.914167407423717,892.0771848774201;0.0;288.0;0.0;892.0771848774201;512.0;0.0;0.0;1.0,pond,pond
01058.png,-0.9000747143924439;-0.4009843933709586;0.1705198662452134;0.022074173355210974;0.3488745834634893;0.9369094171177175;-0.43517610157503506;0.8470525611118247;-0.30516179205767857,1.4853004587321759;-0.26520811947499245;-0.9218398887169695,889.3482651982831;0.0;288.0;0.0;889.3482651982831;512.0;0.0;0.0;1.0,pond,pond
01057.png,-0.1902552835548823;0.5904544654146938;-0.7843254753935384;-0.692794323979311;0.4853054386175445;0.5333991525211513;0.6955853303093024;0.6448582445158634;0.31673157837263066,-4.415908732221311;-1.9175756601586456;1.7662933735323982,881.6893776854564;0.0;288.0;0.0;881.6893776854564;512.0;0.0;0.0;1.0,pond,pond
01056.png,-0.7522516977186497;0.2556209439130615;-0.6072687348385434;-0.39588081299352523;0.5614014730806094;0.7267095485312599;0.5266837430403516;0.7870745320844256;-0.32111978413216424,-5.3433355387843395;-5.3687488904477805;18.714463618522483,892.514589300457;0.0;288.0;0.0;892.514589300457;512.0;0.0;0.0;1.0,pond,pond
01055.png,-0.13169331363098413;0.5899307759975888;-0.7966420467661582;-0.7838535106503614;0.42997798053422853;0.44798728787412073;0.6068200268498024;0.6834475954940431;0.4057940847614906,-3.833614826136038;-1.2570630750298142;0.028614500343692253,878.8221830912107;0.0;288.0;0.0;878.8221830912107;512.0;0.0;0.0;1.0,pond,pond
01054.png,-0.3885413193504259;0.48580964483274824;-0.7829588955653479;-0.8309428909796535;0.18248239002089428;0.5255797648907711;0.3982079294637493;0.8548035834738535;0.3327781221661852,-4.641081250346325;-0.8972685359124176;-0.5095392472913685,877.9733175757866;0.0;288.0;0.0;877.9733175757866;512.0;0.0;0.0;1.0,pond,pond
01053.png,0.22800779358014256;0.6669141470453271;-0.7093926744318122;-0.6755581704505488;0.6330385428086587;0.3779991556289475;0.7011658893615851;0.39304926382006355;0.5948770224225204,-7.471397728898075;-0.2451884561503566;-0.9926156566430718,886.3984443098147;0.0;288.0;0.0;886.3984443098147;512.0;0.0;0.0;1.0,pond,pond
01052.png,0.4383265396832954;-0.5291651492438199;0.7265356766429535;0.2642194142499008;0.8484707165553069;0.4585690180131704;-0.8591029890197727;-0.009038139957423197;0.5117229389849571,-2.501393661928649;-3.097364141686455;4.166510256723369,902.6013912430309;0.0;288.0;0.0;902.6013912430309;512.0;0.0;0.0;1.0,pond,pond
01051.png,-0.3485621104943215;0.5219078654683199;-0.7785349286255863;-0.4076683802423224;0.6635253667858325;0.6273281273642428;0.8439851579727844;0.5360468893613957;-0.018514468062190703,1.2946865820203306;-3.9652350293442864;18.268414115640184,885.3605296434453;0.0;288.0;0.0;885.3605296434453;512.0;0.0;0.0;1.0,pond,pond
01050.png,0.5388113424347303;0.6428010322688076;-0.5445081911026125;-0.6004917389466748;0.7463855934470754;0.28691151484639915;0.5908400872659897;0.1723814920715458;0.7881577332429754,-7.330996009077558;-1.3824971660021144;1.2440377262082498,895.09457745626;0.0;288.0;0.0;895.09457745626;512.0;0.0;0.0;1.0,pond,pond
01049.png,-0.1614322215151489;0.6018424769909436;-0.7821286791481883;-0.42002535328738344;0.6752605029464138;0.6063018685080601;0.8930388235975482;0.426390532317454;0.14378029592939867,5.053625506364509;-4.000615225123049;17.596465819136906,889.0149348944296;0.0;288.0;0.0;889.0149348944296;512.0;0.0;0.0;1.0,pond,pond
01048.png,0.5802403238563528;-0.4568177275309166;0.6742690341284878;0.251037494994706;0.8878937329789333;0.3855189944004287;-0.7747911606864508;-0.05442685688356466;0.6298701251622578,-3.2198003182476245;-2.7119790432320103;3.056559051085403,898.3768535180707;0.0;288.0;0.0;898.3768535180707;512.0;0.0;0.0;1.0,pond,pond
01047.png,0.9446612801709905;0.07439029029685237;0.31950140916004655;-0.18700884503891843;0.9223135502846984;0.33817954822615304;-0.26952320423836473;-0.3792147144702922;0.8851855414015186,-0.9646216222016716;-2.9308745265197014;6.470393378218203,891.6027659420058;0.0;288.0;0.0;891.6027659420058;512.0;0.0;0.0;1.0,pond,pond
01046.png,-0.43341093804991093;0.4868237500520047;-0.7583914524597437;-0.386645850630661;0.6597019251692049;0.6444364639886055;0.8140392772887493;0.5725347206181892;-0.09769364727485175,0.40810782314158317;-3.837815073604094;18.90663805301091,886.4204278320902;0.0;288.0;0.0;886.4204278320902;512.0;0.0;0.0;1.0,pond,pond
01045.png,0.8202071441470851;-0.22948926972279113;0.524018049090089;-0.021772571788401224;0.9028222524871138;0.42946237964670797;-0.5716521633019522;-0.3636573325208695;0.7355046897851869,1.9279805617954584;-0.389475573909075;-0.5566706065256837,895.5403581939208;0.0;288.0;0.0;895.5403581939208;512.0;0.0;0.0;1.0,pond,pond
01044.png,-0.28364981077416695;0.5465136411917678;-0.7879502679986184;-0.4190851400779405;0.6684224809832129;0.6144745985653918;0.8625024233088462;0.5045138520472575;0.0394378356252697,5.480867483449018;-4.063702875624722;18.899089995002242,895.0901833658872;0.0;288.0;0.0;895.0901833658872;512.0;0.0;0.0;1.0,pond,pond
01043.png,0.9792882868579903;0.20039141748873482;0.02894358339249122;-0.1909164538567519;0.8663190549660137;0.461564949546167;0.06741927669075976;-0.45753095501796226;0.8866341220203778,1.5856745628754965;-0.6873725655320865;0.6742956144157145,888.6794005159943;0.0;288.0;0.0;888.6794005159943;512.0;0.0;0.0;1.0,pond,pond
01042.png,-0.020620185657379775;-0.6671230942495309;0.7446620609796009;0.32335519146682135;0.7003393962140362;0.636369507646316;-0.9460529731970142;0.25391240070049903;0.20127658749988464,0.7111291588970928;-5.802944192315107;9.916573184933318,885.1477875442109;0.0;288.0;0.0;885.1477875442109;512.0;0.0;0.0;1.0,pond,pond
01041.png,0.7540942669850883;-0.31677828371892336;0.5753202199334868;0.00931103784894119;0.8810578835067656;0.47291681137886626;-0.6567001911636678;-0.3512670278786096;0.6673502334238973,1.9201301357714697;-0.2876848998882607;-0.8182596020815479,894.7869957596071;0.0;288.0;0.0;894.7869957596071;512.0;0.0;0.0;1.0,pond,pond
01040.png,0.46837693493947885;0.6100319631586525;-0.639127570005785;-0.595297164105136;0.7524258179329983;0.28191607778954586;0.6528739030050765;0.24842784150062336;0.7155691960546228,-5.951606283265216;-2.2598516618964695;1.89601692419985,884.2122713243322;0.0;288.0;0.0;884.2122713243322;512.0;0.0;0.0;1.0,pond,pond
01038.png,-0.9340047954455164;0.13345048113254698;-0.33140007720317677;-0.3064531890385539;0.1775295600336415;0.9351843124445376;0.18363410634432853;0.9750252429551522;-0.12491713488295586,2.475524153609713;0.3461813911089229;-2.096821492852621,891.710158272022;0.0;288.0;0.0;891.710158272022;512.0;0.0;0.0;1.0,pond,pond
01037.png,-0.7458581600419985;0.2650877546850769;-0.6110843537636919;-0.40337894831980997;0.5503011293406165;0.7310636710293066;0.5300764370835289;0.7917683685033563;-0.3035157681017,-5.116512414340651;-5.646228661381824;18.714146936404994,893.7915567563244;0.0;288.0;0.0;893.7915567563244;512.0;0.0;0.0;1.0,pond,pond
01036.png,-0.9483050320894093;-0.06431284533770495;-0.3107755203333632;-0.313227380086342;0.3471934762033959;0.8839373837812542;0.05105070497212019;0.9355856711206999;-0.34938986464332245,1.4818494723692217;0.25632409254391103;-1.7067831306921266,879.9986610537113;0.0;288.0;0.0;879.9986610537113;512.0;0.0;0.0;1.0,pond,pond
01035.png,-0.012126032511320162;0.6139908356407362;-0.7892200029679464;-0.7365058091390122;0.5283614659750824;0.4223663745815365;0.6763225210208688;0.5863867452644649;0.4458008888933761,-3.481096132006199;-3.147236801088826;3.3580253958346975,888.6419680237832;0.0;288.0;0.0;888.6419680237832;512.0;0.0;0.0;1.0,pond,pond
01034.png,0.8561962535253791;-0.2165538878767758;0.46907610160245594;0.0020428111839930208;0.9093291097333261;0.4160725863525055;-0.5166466900809211;-0.35528155572313264;0.779006555679334,-6.031625116259214;-1.7260068790206173;3.2463584026987307,890.3439888642962;0.0;288.0;0.0;890.3439888642962;512.0;0.0;0.0;1.0,pond,pond
01033.png,0.4846636446815932;0.664153770962981;-0.5692107870021497;-0.6071227361745992;0.7238924193594574;0.32769154461746397;0.6296849487988596;0.18676063211920113;0.7540671929918541,-7.419340419063422;-1.0517843293561613;0.8767279115226242,892.9547560417082;0.0;288.0;0.0;892.9547560417082;512.0;0.0;0.0;1.0,pond,pond
01032.png,0.16787292626625883;0.6754443987007741;-0.7180484279563275;-0.45732392436464514;0.6986237308912142;0.550254223826915;0.8733118050447526;0.23600793821265859;0.42617689316771534,10.615178450495828;-4.29312020984298;14.711894572450358,886.3793340502874;0.0;288.0;0.0;886.3793340502874;512.0;0.0;0.0;1.0,pond,pond
01031.png,-0.20885100779378618;0.5679777495506196;-0.7961045990062701;-0.7359948042078818;0.4447588361724628;0.5103932070722713;0.6439665400644059;0.6925249841427602;0.32514034141513104,-6.426672404343851;1.437593837435585;-3.64079205799706,887.0023277200277;0.0;288.0;0.0;887.0023277200277;512.0;0.0;0.0;1.0,pond,pond
01030.png,-0.5026313754908807;0.4723371136564196;-0.7240575608574692;-0.6180894389030103;0.3892299015308418;0.6829828176981125;0.6044229859036693;0.790820924620115;0.09630742076433674,-4.8683176197992655;-0.6974401824260873;-0.05800497300242624,880.1531776593965;0.0;288.0;0.0;880.1531776593965;512.0;0.0;0.0;1.0,pond,pond
01029.png,0.5754282825479514;-0.4895444579724565;0.655155336780804;0.19583603026355764;0.8602394054198341;0.4707827679658009;-0.7940595323365408;-0.14259869926259464;0.590876526927657,-3.6821053962043377;-2.970262188404665;4.781129188854282,901.0346370813925;0.0;288.0;0.0;901.0346370813925;512.0;0.0;0.0;1.0,pond,pond
01028.png,0.5846120751991186;0.6233956894417518;-0.5192364932444782;-0.5828023475480686;0.7679196261911058;0.26578350476087237;0.5644201849897295;0.1472320009235603;0.8122515575117134,-7.202157673510874;-1.6348768408938246;1.5390918048860507,891.1713832969106;0.0;288.0;0.0;891.1713832969106;512.0;0.0;0.0;1.0,pond,pond
01027.png,-0.2904122478665243;0.5521660495856897;-0.7815199165562234;-0.4082564014068345;0.6671606360048095;0.6230757550057617;0.8654406028142281;0.5000093393633682;0.03167370439266459,2.5148880490834076;-3.9295264185717462;18.14038630523499,886.9881453885649;0.0;288.0;0.0;886.9881453885649;512.0;0.0;0.0;1.0,pond,pond
01026.png,-0.08618047428385478;0.5878641740324353;-0.804356039786718;-0.9010375333551479;0.2984945454527802;0.31469408926798853;0.4250932713387503;0.7518754678961805;0.5039632838197827,-3.787287168530029;-1.6947368086442993;-0.017710914442179985,857.7344029325255;0.0;288.0;0.0;857.7344029325255;512.0;0.0;0.0;1.0,pond,pond
01025.png,0.8716399324025651;0.43960508508658325;-0.21677453126986512;-0.40415180379125926;0.8948294232935149;0.189582759502195;0.2773177739228471;-0.07763808584846431;0.9576362461249381,-5.357906528442811;-3.0834756461496964;4.049917252159755,887.0218912539492;0.0;288.0;0.0;887.0218912539492;512.0;0.0;0.0;1.0,pond,pond
01024.png,-0.8651560222648969;0.18626130169688154;-0.46563052372988256;-0.42985146667781154;0.2028445319738943;0.8798191930409487;0.25832687381245434;0.9613328369188661;-0.09542747470099644,-3.1356458622387;1.596465144641495;-3.4914149711621474,890.5324224251219;0.0;288.0;0.0;890.5324224251219;512.0;0.0;0.0;1.0,pond,pond
01023.png,0.9374047061911717;-0.04557603895830807;0.3452466386273933;-0.05280647049708359;0.9613313336164246;0.2702841905863291;-0.3442148943382371;-0.2715969287015912;0.8987498065844459,1.8764023941324222;-0.5522222171588415;-0.15418758118228487,889.2607287879775;0.0;288.0;0.0;889.2607287879775;512.0;0.0;0.0;1.0,pond,pond
01022.png,-0.18006664969975628;0.588062191393023;-0.7885168740870049;-0.7716662276516183;0.41266828834741665;0.4839794591657113;0.610005930108738;0.6956204014018345;0.3794799367367455,-3.907091904165553;-1.0523780830634137;-0.21031309234244983,878.1071638782755;0.0;288.0;0.0;878.1071638782755;512.0;0.0;0.0;1.0,pond,pond
01021.png,0.5782755216229243;-0.4567610509149808;0.6759931682042187;0.24177977395158318;0.8873089847876932;0.39271529945108424;-0.7791918646903703;-0.0636561692381481;0.6235446496589223,-3.16401605719365;-2.7356532707208108;3.205878075261526,898.6099792151923;0.0;288.0;0.0;898.6099792151923;512.0;0.0;0.0;1.0,pond,pond
01020.png,0.9241247166337044;-0.09780960463613562;0.36935997258446723;-0.09216346291613965;0.8810771942478192;0.46390610459412596;-0.37080912099081503;-0.4627485915886872;0.8052107405969604,1.9369352243117584;-0.48438605316629507;-0.10851577122757995,892.8466482918031;0.0;288.0;0.0;892.8466482918031;512.0;0.0;0.0;1.0,pond,pond
01019.png,-0.19946485491065546;0.5433810412191487;-0.8154451641275859;-0.830937464033868;0.34728233487518423;0.4346698870966391;0.5193810763980875;0.7642853027026194;0.3822450438558095,-5.8240412786718565;-0.37235652693401844;-1.588159050778932,891.7302058691564;0.0;288.0;0.0;891.7302058691564;512.0;0.0;0.0;1.0,pond,pond
01018.png,0.4995149831439972;-0.5017181413849006;0.7062320356794454;0.27945842680959765;0.8649631485947898;0.4168233909680361;-0.8199925422220358;-0.010847035459905036;0.5722714150837648,-2.804923688077892;-2.8604758326130377;3.2687372323294497,893.8740365211186;0.0;288.0;0.0;893.8740365211186;512.0;0.0;0.0;1.0,pond,pond
01017.png,0.9299326201125824;0.012286944908150021;0.3675246291547978;-0.15347090398643692;0.9212076156970082;0.35752372006822053;-0.3341736130817833;-0.3888773068291046;0.858546700275069,-0.39113855524680297;-2.909380880904047;6.5552817473049965,892.2948458243087;0.0;288.0;0.0;892.2948458243087;512.0;0.0;0.0;1.0,pond,pond
01016.png,-0.4659203359104922;0.45033437627468637;-0.7616542457902691;-0.410313635821064;0.6526847264844746;0.6369029502782868;0.7839393859504404;0.6092631593647984;-0.11932075174281653,0.4078622407210211;-4.22257535685286;19.252234764809298,886.8854087522037;0.0;288.0;0.0;886.8854087522037;512.0;0.0;0.0;1.0,pond,pond
01015.png,0.813615256993091;-0.20688315875388028;0.5433503218109688;0.008525273392583743;0.9386939112874746;0.34464628334773106;-0.5813411505318098;-0.275777264356291;0.7654994233587065,1.9376231446899648;-3.405709899562872;6.046132619901359,892.7235997049023;0.0;288.0;0.0;892.7235997049023;512.0;0.0;0.0;1.0,pond,pond
01014.png,0.655263601048923;-0.4006586828290559;0.6403922493394839;0.032344595344143884;0.8618559035431781;0.5061207649166312;-0.7547075197004608;-0.3109292868184954;0.5777019459081996,1.8581471326617784;-0.21240389890328132;-1.0738517609132048,895.755669547289;0.0;288.0;0.0;895.755669547289;512.0;0.0;0.0;1.0,pond,pond
01013.png,0.1372438529294585;0.6366348556285717;-0.7588545219156732;-0.7368278003414603;0.5776243263659728;0.35133307591831026;0.6620037140961085;0.5109268031617091;0.5483656483897528,-7.192491902880999;-0.22308013149014685;-1.3769038961243047,881.1428057922138;0.0;288.0;0.0;881.1428057922138;512.0;0.0;0.0;1.0,pond,pond
01011.png,0.5051544675157411;0.61289107757747;-0.6076047160570891;-0.5894183002948327;0.7592732142939805;0.2758446180972859;0.6304006910104386;0.2187891978174764;0.7447994734772218,-6.027352084281827;-2.2506436383024178;2.0305660494236495,887.2990124738322;0.0;288.0;0.0;887.2990124738322;512.0;0.0;0.0;1.0,pond,pond
01010.png,0.06468313068575604;0.6204157883422813;-0.7816011400838122;-0.7481104603862382;0.5484973025121648;0.37347215183674604;0.6604141364820867;0.5605666407417627;0.49961806374681395,-2.982511938101422;-3.724732034136899;4.156135763427263,899.5348506189342;0.0;288.0;0.0;899.5348506189342;512.0;0.0;0.0;1.0,pond,pond
01009.png,-0.1508715042861526;0.5705534751625847;-0.8072834205991918;-0.7420123812183754;0.47423027951142427;0.4738388630253463;0.6531886521618927;0.6705030752907957;0.35180990706987736,-6.6551776561085445;1.1681919768914741;-3.4794719470953757,884.2414955226242;0.0;288.0;0.0;884.2414955226242;512.0;0.0;0.0;1.0,pond,pond
01008.png,0.9847895185787456;0.1566916975335324;0.07508206191562879;-0.1677795443986589;0.969892078249518;0.17652020006279537;-0.04516224727381003;-0.1864324769799802;0.9814292144359105,1.6808749411160475;-0.8068666870472946;0.3162741533366514,893.7079188117722;0.0;288.0;0.0;893.7079188117722;512.0;0.0;0.0;1.0,pond,pond
01007.png,0.13138854893222662;0.6054418830035823;-0.7849695379532639;-0.842577936674593;0.48539609628193703;0.23335177381678943;0.5223020867646132;0.6307382626885205;0.5739074613053898,-3.3023889821680177;-2.1355904733835493;0.5995320754528064,866.3721030788869;0.0;288.0;0.0;866.3721030788869;512.0;0.0;0.0;1.0,pond,pond
01006.png,-0.5328125272126112;0.43764927027858075;-0.724274759376534;-0.6600899938303741;0.3206141700826982;0.679328899714416;0.5295205481285188;0.8400414693137526;0.11806065789611986,-4.023872629974553;-0.015831636553166127;-1.6043106414698296,890.067891802002;0.0;288.0;0.0;890.067891802002;512.0;0.0;0.0;1.0,pond,pond
01005.png,0.42470457373160386;-0.5340251230434894;0.7310562174072817;0.23061307887902005;0.8446776658528327;0.4830499442701026;-0.8754676652517759;-0.03656239554236543;0.4818916458404401,-2.5296701349925645;-3.006118186795973;4.70366297024306,899.3934049422572;0.0;288.0;0.0;899.3934049422572;512.0;0.0;0.0;1.0,pond,pond
01004.png,0.7239052058071862;0.5642925266850891;-0.39690703865340243;-0.5178440187675011;0.8245760067415719;0.22784200958744877;0.45584956425555506;0.04059991913146083;0.8891303736429993,-6.593734109237164;-2.274250681910366;2.7117206585344804,889.5179060337442;0.0;288.0;0.0;889.5179060337442;512.0;0.0;0.0;1.0,pond,pond
01003.png,-0.3470240993695146;0.5251803426786974;-0.777019872410393;-0.40891642571997877;0.6608781916406775;0.6293070574768291;0.8440151842432543;0.5361209037872279;-0.014585790660493148,1.3396171440839733;-4.011060503199897;18.253330581403976,884.4314232292975;0.0;288.0;0.0;884.4314232292975;512.0;0.0;0.0;1.0,pond,pond
01002.png,0.5049513290871778;0.6617980239497921;-0.5541186973467356;-0.6130467342472891;0.7268986627503471;0.30950288483387517;0.6076165376961251;0.18341676474059715;0.7727615631812091,-7.411719985977046;-1.1417512549821975;1.0639853794400032,893.4611441507228;0.0;288.0;0.0;893.4611441507228;512.0;0.0;0.0;1.0,pond,pond
01001.png,0.5912175377982646;-0.4475848595768982;0.670916996712176;0.2425827190739187;0.8920406678254804;0.381335903570822;-0.769165422653971;-0.06269960464787083;0.6359664395001823,-3.228689581882272;-2.6941428245215673;3.069869571698709,900.8511242766633;0.0;288.0;0.0;900.8511242766633;512.0;0.0;0.0;1.0,pond,pond
01000.png,0.9687597192264694;0.2045235812758904;0.14026657159257977;-0.23605944019099476;0.9338472042170145;0.26871051314152156;-0.07602990925265013;-0.2934271696318354;0.9529532774595425,-2.536342774027254;-3.2344538057999457;5.907161724616748,887.5179808307154;0.0;288.0;0.0;887.5179808307154;512.0;0.0;0.0;1.0,pond,pond
00999.png,-0.31290941743076583;0.5715983222742305;-0.7585268976486093;-0.37311312170062405;0.6604493509268385;0.6516082053466891;0.8734267541688623;0.4869106826037016;0.006610012741533056,2.641276240182131;-3.640469519492061;18.597076184858793,889.1727278435662;0.0;288.0;0.0;889.1727278435662;512.0;0.0;0.0;1.0,pond,pond
00998.png,0.8629210203877853;-0.1690904599478421;0.47620975307896685;-0.022658341267967272;0.9284631027208671;0.37073287749662154;-0.5048305776633263;-0.33070331604108216;0.7973590186456441,1.917582721566953;-0.43983911128359054;-0.41769699073710165,892.8798905100363;0.0;288.0;0.0;892.8798905100363;512.0;0.0;0.0;1.0,pond,pond
00997.png,0.788358262220689;-0.27409451684466946;0.5507843917760038;-0.034778734468087186;0.8739821025016246;0.4847120012292229;-0.614232602535207;-0.4012822950773272;0.6794783511196654,1.942433607084482;-0.3695457200888203;-0.6707620462927503,894.6786257995658;0.0;288.0;0.0;894.6786257995658;512.0;0.0;0.0;1.0,pond,pond
00996.png,-0.09172947958394517;-0.6582495659411425;0.7471902110664702;0.4482573281267533;0.6427327607109732;0.6212567634155101;-0.8891856219912256;0.3919210472112316;0.23610765001780154,1.5577696864820902;-7.2263260328405385;9.469788868308259,886.3726871453778;0.0;288.0;0.0;886.3726871453778;512.0;0.0;0.0;1.0,pond,pond
00995.png,0.14810199171699745;0.5826736600569251;-0.7990977449131775;-0.6843182255695825;0.6437164182089351;0.34254596637759066;0.7139848501213151;0.4961054109804955;0.49406988877396396,-6.235300638867144;-1.6156050385054581;-0.05802472080769382,881.964845808036;0.0;288.0;0.0;881.964845808036;512.0;0.0;0.0;1.0,pond,pond
00992.png,0.9285394704790169;-0.015953843093635345;0.37089072063492046;-0.12081551267659718;0.9317014487534043;0.3425434604360422;-0.351024306365297;-0.36287447592983324;0.8631940981374995,-0.20589519661380337;-3.1053279734818426;6.469323557804695,888.47069022177;0.0;288.0;0.0;888.47069022177;512.0;0.0;0.0;1.0,pond,pond
00991.png,-0.695177771898186;0.3231336465891629;-0.6421156530568806;-0.41227825820889796;0.5525211823111221;0.7243942165049063;0.5888586445547959;0.7683130804167725;-0.25087946746112766,-3.4882079742946046;-5.710859510563641;19.030381310341294,891.6051672118721;0.0;288.0;0.0;891.6051672118721;512.0;0.0;0.0;1.0,pond,pond
00990.png,-0.23845338932819704;0.5908299284781495;-0.7707528635901397;-0.6946236004301547;0.4508875893516522;0.5605340627420469;0.6787032008494909;0.6690443762435799;0.30288873827446106,-4.59774991604048;-1.6476341394400458;1.446138593490736,877.2610157926551;0.0;288.0;0.0;877.2610157926551;512.0;0.0;0.0;1.0,pond,pond
00989.png,-0.9261124663379621;0.025623394276601652;-0.37637632943526517;-0.3499524960295604;0.3142439382962412;0.8824873924123499;0.140886302443133;0.9489964114314732;-0.2820582579434401,1.615545056980125;0.29623824523144965;-1.770410636842374,893.8697900369723;0.0;288.0;0.0;893.8697900369723;512.0;0.0;0.0;1.0,pond,pond
00988.png,0.5933726845612205;0.5774369069889795;-0.5607811299104231;-0.5740498092995274;0.7919467087086519;0.20805582666368613;0.5642478831681927;0.19846165627781656;0.8013970909154083,-6.1453509628243985;-2.556094186735522;2.098722590259075,892.8951556300104;0.0;288.0;0.0;892.8951556300104;512.0;0.0;0.0;1.0,pond,pond
00987.png,-0.29870128561758924;0.5046503859973605;-0.8100034135009029;-0.8532403354626613;0.23898410504399026;0.46353805396740455;0.4275025987172065;0.8295869969141503;0.3592032052209404,-4.3794388808568225;-1.205500894665521;-0.36128892928624795,874.0627474582095;0.0;288.0;0.0;874.0627474582095;512.0;0.0;0.0;1.0,pond,pond
